# CUJET3.0 [pQCD+sQGMP] c=1.66 c_m=0.33
# Prompt D0 RAA vs Npart
# Pb+Pb 2.76ATeV Prompt D0
# Npart_avg | Npart_min | Npart_max | RAA_D0(pT=4.5-7GeV) | RAA_D0(pT=7-11GeV) | RAA_D0(pT=11-20GeV) | RAA_D0(pT=20-40GeV) | RAA_D0(pT=45-53GeV) | RAA_D0(pT=53-70GeV)
352.5	296	409	0.14087381183442932	0.170229622406593	0.2227403647850852	0.31436942939343976	0.4074598033446408	0.4483166512955572
312.5	250	375	0.16224521050503335	0.19185950845184757	0.2456996759054706	0.341753263393362	0.44056322559761624	0.4833703381568427
193	139	247	0.2320674750206658	0.26723294190144653	0.3317318957723853	0.44671929307919556	0.5625173483863649	0.6077806973898017
74.5	37	112	0.2765673107797112	0.3172483163252797	0.38865003599275044	0.5084598730920278	0.6238500970060417	0.6673122766629018
17.5	2	33	0.5972359226840103	0.6303138343498186	0.6906292994842947	0.7965645145550402	0.8999925720832779	0.9345370218642414
