# CUJET3.0 [pQCD+sQGMP] c=1.66 c_m=0.33
# Prompt D0 Rcp vs Npart
# Pb+Pb 2.76ATeV Prompt D0
# Npart_avg | Npart_min | Npart_max | Rcp_D0(pT=4.5-7GeV) | Rcp_D0(pT=7-11GeV) | Rcp_D0(pT=11-20GeV) | Rcp_D0(pT=20-40GeV) | Rcp_D0(pT=45-53GeV) | Rcp_D0(pT=53-70GeV)
352.5	296	409	0.23555957734069158	0.26945463749813237	0.3206631479783045	0.39144316320143824	0.4525854365851652	0.47934984801960256
312.5	250	375	0.27135959543412547	0.30379362899067525	0.35392770133476625	0.4257091739419644	0.4893600390915218	0.5168529480509058
193	139	247	0.3882461941482308	0.4233230585939711	0.4783097075952268	0.5571661229691995	0.6248691822245582	0.6500230027556447
74.5	37	112	0.46270116749962564	0.5025992263048394	0.5606798116829409	0.6351030058009428	0.693047704712177	0.7137789811249212
