  17.7   0.753E+00  
  34     0.610E+00  
  58.1   0.491E+00  
  90.9   0.388E+00  
  134    0.308E+00  
  189    0.241E+00  
  262    0.196E+00  
  330    0.165E+00  
  382    0.146E+00  
