 17.7    0.127E+01 
 34      0.103E+01 
 58.1    0.829E+00 
 90.9    0.656E+00 
 134     0.519E+00 
 189     0.407E+00 
 262     0.331E+00 
 330     0.279E+00 
 382     0.247E+00 
