pt center: 2.5, 3.5, 4.5, 5.5, 7.0, 10.0, 14.0
RAA center: 0.515, 0.372, 0.332, 0.276, 0.255, 0.266, 0.304
RAA statistical: 0.614, 0.436, 0.384, 0.348, 0.303, 0.310, 0.415
RAA systematic high: 0.764, 0.511, 0.439, 0.359, 0.342, 0.351, 0.430
RAA systematic low: 0.353, 0.262, 0.222,  0.177, 0.145, 0.160, 0.126
TAA and branching ratio: 1.054

2.496124031007752, 0.5151425568256471
3.488372093023256, 0.37227915735996153
4.4806201550387605, 0.3322406166513383
5.503875968992247, 0.2763675382122368
6.992248062015504, 0.25585774974817155
10, 0.26623527350764276
14, 0.3038058949765694

2.496124031007752, 0.6140126133228223
3.488372093023256, 0.43555599351815366
4.511627906976745, 0.3836377173389396
5.503875968992247, 0.3475539788902029
7.023255813953488, 0.30330004817588607
9.968992248062015, 0.30975342705732944
14.031007751937985, 0.41452502956247583

2.4651162790697674, 0.7643104278894586
3.5193798449612412, 0.5106819077650773
4.4806201550387605, 0.43902027766828744
5.534883720930232, 0.3594030569789344
7.023255813953488, 0.3428480707747561
10, 0.3512635220952134
14.093023255813954, 0.43031358122016417

2.4651162790697674, 0.35301099286120974
3.4573643410852712, 0.2615600227740553
4.449612403100776, 0.22152148206543165
5.503875968992247, 0.17749748171506186
6.992248062015504, 0.14512328647133543
10.031007751937985, 0.15944028379976372
14, 0.12583979328165418

0.5116279069767442, 1.0539767003897869
