3.	0.3342791481881649
6.	0.2165374470060266
9.	0.2067014169996509
12.	0.21215057174463964
15.	0.22286636060772919
18.	0.23538018367138233
21.	0.24834710672774823
24.	0.26117825558549623
27.	0.27361501803182137
30.	0.28554262482422393
33.	0.2969226120590406
36.	0.307745593290396
39.	0.31802651031692525
42.	0.3277917233032644
45.	0.3370830880926808
48.	0.34592141959393885
51.	0.35433274804582005
54.	0.3623448548396326
57.	0.3699822310435043
60.	0.37727125298967507
63.	0.3842350292450326
66.	0.39089561532520245
69.	0.3972700060711307
72.	0.4033801859622995
75.	0.4092360683375887
78.	0.4148501665299432
81.	0.4202361742571908
84.	0.425400798982883
87.	0.4303551097861269
90.	0.43510889910600314
93.	0.43966773076167426
96.	0.4440403092094253
99.	0.448225247180689
102.	0.4522197942776365
105.	0.4560207657768971
108.	0.4596169794446247
111.	0.46300633847187467
114.	0.4661845229160267
117.	0.469133284473658
120.	0.47183374222224017
123.	0.47426406501517027
126.	0.476387926631638
129.	0.4781474446463709
132.	0.47946587099874377
135.	0.4802711947253571
138.	0.48086780126477746
141.	0.48223218867214324
144.	0.4834600258794439
147.	0.4845843972414218
