3.	0.39346514252621134
6.	0.27571876371706333
9.	0.2675767470003604
12.	0.2754742483455888
15.	0.2885327912538983
18.	0.3030881045392176
21.	0.31777561582305425
24.	0.33203793028648293
27.	0.3456565961380674
30.	0.3585505461012084
33.	0.37071681717313676
36.	0.38217349762208946
39.	0.39295958741496784
42.	0.40312225484412806
45.	0.4127264455050277
48.	0.4218019124480068
51.	0.430385852287326
54.	0.43851602909048204
57.	0.4462250085387173
60.	0.45354596273953574
63.	0.4605076221081019
66.	0.4671373547335968
69.	0.47345602355902827
72.	0.479489098272673
75.	0.485249273898905
78.	0.4907537535794926
81.	0.49601703023370325
84.	0.5010485007448781
87.	0.5058611785549568
90.	0.510466853415384
93.	0.5148725563555168
96.	0.5190880217372086
99.	0.5231136119269153
102.	0.5269476759166793
105.	0.5305863545149154
108.	0.5340199405759981
111.	0.5372487300303681
114.	0.5402715911947977
117.	0.5430699122108017
120.	0.5456282277803719
123.	0.5479295053340358
126.	0.5499396649418477
129.	0.5516029277214214
132.	0.5528486974942474
135.	0.5536095386833146
138.	0.5541742405531463
141.	0.5554634638435345
144.	0.5566222009827705
147.	0.5576760749330151
