3.	0.30849173908336713
6.	0.1905003799575564
9.	0.17813115327155835
12.	0.18071401281645466
15.	0.18875696479700727
18.	0.19889582002180145
21.	0.2097854734972766
24.	0.22080223282338138
27.	0.2316558085220089
30.	0.24220255850042477
33.	0.25237495918618064
36.	0.2621435802818283
39.	0.27150446224350305
42.	0.2804642317701593
45.	0.28903661536105735
48.	0.2972422084563447
51.	0.3050986731273695
54.	0.3126226740322272
57.	0.31983184085878635
60.	0.32674448607922557
63.	0.3333772356435349
66.	0.3397465455546698
69.	0.34586750808327477
72.	0.35175701991090985
75.	0.3574227182053918
78.	0.36286936968347316
81.	0.3681099370110765
84.	0.3731485635582095
87.	0.37799569923004717
90.	0.3826584137147108
93.	0.38713990000817317
96.	0.3914475940541994
99.	0.39557739290075006
102.	0.3995255407835376
105.	0.4032917623047359
108.	0.4068655855720879
111.	0.41024140818935845
114.	0.4134116628459487
117.	0.4163614452850547
120.	0.419072039838635
123.	0.42151977680819375
126.	0.42367067796091734
129.	0.4254692776801899
132.	0.42682815327491297
135.	0.42763507751249713
138.	0.42823988846299216
141.	0.4296810945037339
144.	0.4309784006147292
147.	0.4320680830584346
