3.	0.351925005194557
6.	0.23353473864664795
9.	0.22240704627164848
12.	0.22689422414532445
15.	0.23681050612096222
18.	0.2486186472828238
21.	0.26094495435971643
24.	0.2731822157263999
27.	0.2850657871259485
30.	0.29647526134915625
33.	0.3073688504103231
36.	0.31773669473221916
39.	0.32759266107487184
42.	0.33695950009322284
45.	0.3458693717696381
48.	0.3543492133068741
51.	0.3624251855283965
54.	0.3701220580821658
57.	0.3774636300376391
60.	0.3844739595785075
63.	0.391174417050398
66.	0.39758586956423947
69.	0.4037259464275408
72.	0.4096148881898442
75.	0.41526231151761694
78.	0.4206773428885072
81.	0.42587375182513887
84.	0.43085781528893613
87.	0.43564110976756387
90.	0.44023244992478666
93.	0.44463657767400555
96.	0.4488618416742741
99.	0.45290564037418257
102.	0.4567648654540982
105.	0.46043827069640536
108.	0.4639159205303898
111.	0.46719461772183674
114.	0.4702696290751812
117.	0.4731252112492556
120.	0.4757448233873765
123.	0.4781083029876842
126.	0.4801826404267183
129.	0.4819131430082258
132.	0.4832184877439538
135.	0.48399725393715587
138.	0.48458038447145046
141.	0.48595921297298234
144.	0.4871995779542999
147.	0.48825185208728467
