3.	0.3511715379841799
6.	0.23223924749927302
9.	0.22276400056747156
12.	0.22901149418357378
15.	0.24057357441265337
18.	0.25387484130086424
21.	0.2675429657017679
24.	0.28098838093151185
27.	0.29395920167860246
30.	0.3063480922956837
33.	0.31812620938692815
36.	0.32929159685967757
39.	0.33986633026501584
42.	0.3498836367096244
45.	0.3593940793644629
48.	0.36842052061906083
51.	0.3769927677778217
54.	0.38514234612188475
57.	0.39289650602720344
60.	0.40028419674510796
63.	0.4073307563837775
66.	0.41406036398139195
69.	0.42049121743693135
72.	0.4266470307106866
75.	0.43253875296749117
78.	0.4381807443688018
81.	0.4435872335887072
84.	0.4487658304637121
87.	0.45372818770730916
90.	0.4584849475736181
93.	0.4630425246644449
96.	0.4674100915037468
99.	0.47158699327187564
102.	0.4755707501517579
105.	0.4793577643734848
108.	0.4829369404785379
111.	0.4863071996508471
114.	0.48946541793309145
117.	0.49239317575978764
120.	0.495072605976737
123.	0.497482888435151
126.	0.49958797354285805
129.	0.5013302851240045
132.	0.5026348388552844
135.	0.5034333574947736
138.	0.5040246415511781
141.	0.5053719074800388
144.	0.5065838973480138
147.	0.5076996249262933
